,pu_earliest_date_time,dat_rate,state_lane,lane_id,zone_lane,zip_lane,metro_lane,miles,mapbox_miles,zone_lane_stats.one_month.count,zone_lane_stats.one_month.sum,zone_lane_stats.one_month.min,zone_lane_stats.one_month.avg,zone_lane_stats.one_month.max,zone_lane_stats.three_month.count,zone_lane_stats.three_month.sum,zone_lane_stats.three_month.min,zone_lane_stats.three_month.avg,zone_lane_stats.three_month.max,zone_lane_stats.six_month.count,zone_lane_stats.six_month.sum,zone_lane_stats.six_month.avg,zone_lane_stats.six_month.max,zone_lane_stats.week.count,zone_lane_stats.week.sum,zone_lane_stats.week.min,zone_lane_stats.week.avg,zone_lane_stats.week.max,zone_lane_stats.year.count,zone_lane_stats.year.sum,zone_lane_stats.year.avg,zone_lane_stats.year.max,first_stop.zip,first_stop.state,first_stop.city,first_stop.zone,first_stop.metro,first_stop.coordinates.lat,first_stop.coordinates.lon,metro_lane_stats.one_month.count,metro_lane_stats.one_month.sum,metro_lane_stats.one_month.min,metro_lane_stats.one_month.avg,metro_lane_stats.one_month.max,metro_lane_stats.three_month.count,metro_lane_stats.three_month.sum,metro_lane_stats.three_month.min,metro_lane_stats.three_month.avg,metro_lane_stats.three_month.max,metro_lane_stats.six_month.count,metro_lane_stats.six_month.sum,metro_lane_stats.six_month.min,metro_lane_stats.six_month.avg,metro_lane_stats.six_month.max,metro_lane_stats.week.count,metro_lane_stats.week.sum,metro_lane_stats.week.min,metro_lane_stats.week.avg,metro_lane_stats.week.max,metro_lane_stats.year.count,metro_lane_stats.year.sum,metro_lane_stats.year.min,metro_lane_stats.year.avg,metro_lane_stats.year.max,ml_predictions.normalized_rpm,ml_predictions.geo_adjuster_model.mapped_customer_price,ml_predictions.geo_adjuster_model.most_recent_similar_load_pickup,ml_predictions.geo_adjuster_model.thirty_day_change,ml_predictions.geo_adjuster_model.similar_load_count,ml_predictions.geo_adjuster_model.baseline_value_rpm_std,ml_predictions.geo_adjuster_model.baseline_value_exp_smoothed_rpm,ml_predictions.geo_adjuster_model.seven_day_change,ml_predictions.geo_adjuster_model.baseline_value_avg_smoothed_rpm,ml_predictions.fourier_series.modes.0,ml_predictions.fourier_series.modes.1,ml_predictions.fourier_series.modes.2,ml_predictions.fourier_series.modes.3,ml_predictions.fourier_series.params.0,ml_predictions.fourier_series.params.1,ml_predictions.fourier_series.params.2,ml_predictions.fourier_series.params.3,ml_predictions.fourier_series.params.4,ml_predictions.fourier_series.params.5,ml_predictions.fourier_series.params.6,ml_predictions.fourier_series.params.7,ml_predictions.fourier_series.params.8,ml_predictions.fourier_series.variance,ml_predictions.fourier_series.current_value,ml_predictions.baseline_adjuster_model.model_file_vsn,ml_predictions.baseline_adjuster_model.baseline_value_rpm,ml_predictions.baseline_adjuster_model.predicted_class,ml_predictions.baseline_adjuster_model.ml_premium,ml_predictions.baseline_adjuster_model.category_ranges,ml_predictions.baseline_adjuster_model.model_output.class_0,ml_predictions.baseline_adjuster_model.model_output.class_2,ml_predictions.baseline_adjuster_model.model_output.class_1,ml_predictions.baseline_adjuster_model.model_output.class_3,ml_predictions.baseline_adjuster_model.baseline_source,shipper_lane_details.one_week_attainment,shipper_lane_details.recent_cost,shipper_lane_details.bid_since_won,shipper_lane_details.customer,state_lane_stats.one_month.count,state_lane_stats.one_month.sum,state_lane_stats.one_month.min,state_lane_stats.one_month.avg,state_lane_stats.one_month.max,state_lane_stats.three_month.count,state_lane_stats.three_month.sum,state_lane_stats.three_month.min,state_lane_stats.three_month.avg,state_lane_stats.three_month.max,state_lane_stats.six_month.count,state_lane_stats.six_month.sum,state_lane_stats.six_month.min,state_lane_stats.six_month.avg,state_lane_stats.six_month.max,state_lane_stats.week.count,state_lane_stats.week.sum,state_lane_stats.week.min,state_lane_stats.week.avg,state_lane_stats.week.max,state_lane_stats.year.count,state_lane_stats.year.sum,state_lane_stats.year.min,state_lane_stats.year.avg,state_lane_stats.year.max,shipper_bid_rate_details.lane_details.count,shipper_bid_rate_details.locations,shipper_bid_rate_details.load_contents.weight,shipper_bid_rate_details.load_contents.commodity,shipper_bid_rate_details.load_contents.equipment_type,shipper_bid_rate_details.zip_lane,shipper_bid_rate_details.miles,shipper_lane_rate.origin,shipper_lane_rate.destination,shipper_lane_rate.mode,shipper_lane_rate.cost,shipper_lane_rate.margin,shipper_lane_rate.priority,shipper_lane_rate.zip_precision,shipper_lane_rate.active,shipper_lane_rate.bid_id,shipper_lane_rate.last_updated_at,last_stop.zip,last_stop.state,last_stop.city,last_stop.zone,last_stop.metro,last_stop.coordinates.lat,last_stop.coordinates.lon,zone_lane_stats.six_month.min,zone_lane_stats.year.min,last_seen,bid_rate_stats.three_month.count,bid_rate_stats.three_month.sum,bid_rate_stats.three_month.min,bid_rate_stats.three_month.avg,bid_rate_stats.three_month.max,bid_rate_stats.six_month.count,bid_rate_stats.six_month.sum,bid_rate_stats.six_month.min,bid_rate_stats.six_month.avg,bid_rate_stats.six_month.max,bid_rate_stats.year.count,bid_rate_stats.year.sum,bid_rate_stats.year.min,bid_rate_stats.year.avg,bid_rate_stats.year.max,margin_stats.three_month.count,margin_stats.three_month.sum,margin_stats.three_month.min,margin_stats.three_month.avg,margin_stats.three_month.max,margin_stats.six_month.count,margin_stats.six_month.sum,margin_stats.six_month.min,margin_stats.six_month.avg,margin_stats.six_month.max,margin_stats.year.count,margin_stats.year.sum,margin_stats.year.min,margin_stats.year.avg,margin_stats.year.max,zip_lane_stats.year.count,zip_lane_stats.year.sum,zip_lane_stats.year.min,zip_lane_stats.year.avg,zip_lane_stats.year.max,zip_lane_stats.six_month.count,zip_lane_stats.six_month.sum,zip_lane_stats.six_month.min,zip_lane_stats.six_month.avg,zip_lane_stats.six_month.max,zip_lane_stats.one_month.count,zip_lane_stats.one_month.sum,zip_lane_stats.one_month.min,zip_lane_stats.one_month.avg,zip_lane_stats.one_month.max,zip_lane_stats.three_month.count,zip_lane_stats.three_month.sum,zip_lane_stats.three_month.min,zip_lane_stats.three_month.avg,zip_lane_stats.three_month.max,won_rate_stats.six_month.count,won_rate_stats.six_month.sum,won_rate_stats.six_month.min,won_rate_stats.six_month.avg,won_rate_stats.six_month.max,won_rate_stats.year.count,won_rate_stats.year.sum,won_rate_stats.year.min,won_rate_stats.year.avg,won_rate_stats.year.max,zip_lane_stats.week.count,zip_lane_stats.week.min,zip_lane_stats.week.max,zip_lane_stats.week.avg,zip_lane_stats.week.sum,bid_rate_stats.day.count,bid_rate_stats.day.min,bid_rate_stats.day.max,bid_rate_stats.day.avg,bid_rate_stats.day.sum,bid_rate_stats.week.count,bid_rate_stats.week.min,bid_rate_stats.week.max,bid_rate_stats.week.avg,bid_rate_stats.week.sum,bid_rate_stats.one_month.count,bid_rate_stats.one_month.min,bid_rate_stats.one_month.max,bid_rate_stats.one_month.avg,bid_rate_stats.one_month.sum,margin_stats.day.count,margin_stats.day.min,margin_stats.day.max,margin_stats.day.avg,margin_stats.day.sum,margin_stats.week.count,margin_stats.week.min,margin_stats.week.max,margin_stats.week.avg,margin_stats.week.sum,margin_stats.one_month.count,margin_stats.one_month.min,margin_stats.one_month.max,margin_stats.one_month.avg,margin_stats.one_month.sum
31,6/30/21 4:01,2.13,NJ->NC,07102->28269,NJ-01->NC-03,07102->28269,NJ-NEW->NC-CHA,833.78,637.53,792,1343666.2,,1696.548232,6210,2432,4399382.09,-900,1808.956451,8000,4553,7802026.32,1713.601212,9000,131,224941.5,,1717.110687,5400,7767,12301773.48,1583.851356,9000,7102,NJ,Newark,NJ-01,NJ-NEW,40.72,-74.17,22,24860,600,1130,1830,83,88697.5,575,1068.644578,1830,173,199436,575,1152.809249,2500,5,5380,650,1076,1450,402,444248.4,,1105.095522,2700,1.550255626,1.91,2021-06-29T12:00:00,-0.178492175,59,0.01,1.41,0.07023956,1.55,0.008219178,0.001712329,0.000912329,0.000136986,0,0,0,0,0,0,0,0,0,0,0,model_01-13-2021,1.876561419,0,150,"['-0.20', '0.1', '0.3', '0.5', '0.8']",0.503333333,0.083333333,0.408333333,0.005,chain,0,0,0,,18,20780,900,1154.444444,1830,67,73292.5,900,1093.91791,1830,149,172116,750,1155.14094,2000,2,1900,900,950,1000,335,390676,650,1166.197015,2700,,,,,,,,7102,28269,Manual,1112.05,0.118854245,1,5,TRUE,961da71a-f3f1-4a71-a6ca-e4c2d9d0a9de,1625700018,28269,NC,Charlotte,NC-03,NC-CHA,35.19,-80.83,-900,-900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,7/5/21 11:14,2.33,NJ->NC,07001->27617,NJ-01->NC-04,07001->27617,NJ-NEW->NC-FAY,651.93,480.88,220,307396,,1397.254545,4800,703,1048333.12,,1491.227767,8000,1598,2308860.27,1444.843723,8000,40,50968.5,600,1274.2125,4000,3790,4760822.19,1256.153612,8000,7001,NJ,Avenel,NJ-01,NJ-NEW,40.58,-74.27,21,24080,900,1146.666667,1830,65,71642.5,900,1102.192308,1830,151,173866,750,1151.430464,2000,4,4550,900,1137.5,1650,338,394436,650,1166.970414,2700,1.81776309,2.1,2021-07-02T12:00:00,-0.214908132,65,0.34,1.62,-0.281329734,1.76,0.008219178,0.001712329,0.000912329,0.000136986,0,0,0,0,0,0,0,0,0,0,0,model_01-13-2021,2.115579332,0,150,"['-0.20', '0.1', '0.3', '0.5', '0.8']",0.515,0.08,0.405,0,chain,0,0,0,EDI,21,24080,900,1146.666667,1830,65,71642.5,900,1102.192308,1830,151,173866,750,1151.430464,2000,4,4550,900,1137.5,1650,338,394436,650,1166.970414,2700,,,,,,,,7001,27617,Manual,1047.01,0.125312236,1,5,TRUE,dbf118d3-ec62-42b2-94c5-5399d0beb98b,1625700664,27617,NC,Raleigh,NC-04,NC-FAY,35.88,-78.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,7/1/21 17:44,2.13,NJ->NC,07054->28146,NJ-01->NC-03,07054->28146,NJ-NEW->NC-CHA,781.97,587.71,809,1361067.95,,1682.407849,6900,2383,4311259.04,,1809.172908,8000,4546,7814290.52,1718.937642,9000,116,195686.2,,1686.95,6900,7773,12330907.68,1586.376905,9000,7054,NJ,Parsippany,NJ-01,NJ-NEW,40.85,-74.4,22,24860,600,1130,1830,81,87097.5,575,1075.277778,1830,170,196061,575,1153.3,2500,3,3100,650,1033.333333,1450,401,443458.4,,1105.881297,2700,1.615938788,2,2021-06-30T12:00:00,0.055969361,60,0.02,1.88,0.269499633,1.66,0.008219178,0.001712329,0.000912329,0.000136986,0,0,0,0,0,0,0,0,0,0,0,model_01-13-2021,1.956069912,0,150,"['-0.20', '0.1', '0.3', '0.5', '0.8']",0.523333333,0.07,0.406666667,0,chain,0,0,0,EDI,18,20780,900,1154.444444,1830,66,72342.5,900,1096.098485,1830,147,169316,750,1151.809524,2000,1,1000,1000,1000,1000,334,389886,650,1167.323353,2700,,,,,,,,7054,28146,Manual,1145.9,0.115749672,1,5,TRUE,871d4896-4587-411c-ac9b-ab7739ad5d84,1625700680,28146,NC,Salisbury,NC-03,NC-CHA,35.66,-80.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,7/7/21 10:29,2.33,NJ->NC,08837->27560,NJ-01->NC-04,08837->27560,NJ-NEW->NC-FAY,648.33,475.99,210,288916,,1375.790476,4800,686,1027340.12,,1497.58035,8000,1580,2284895.27,1446.136247,8000,29,36100,600,1244.827586,3500,3768,4743246.21,1258.823304,8000,8837,NJ,Edison,NJ-01,NJ-NEW,40.52,-74.36,19,21150,900,1113.157895,1650,61,67142.5,900,1100.696721,1830,151,173866,750,1151.430464,2000,2,2700,1050,1350,1650,337,393686,650,1168.207715,2700,1.824290042,2.1,2021-07-02T16:30:00,-0.152879502,63,0.34,1.75,-0.19632267,1.8,0.008219178,0.001712329,0.000912329,0.000136986,0,0,0,0,0,0,0,0,0,0,0,model_01-13-2021,2.123175638,0,150,"['-0.20', '0.1', '0.3', '0.5', '0.8']",0.505,0.08,0.415,0,chain,0,0,0,EDI,19,21150,900,1113.157895,1650,61,67142.5,900,1100.696721,1830,151,173866,750,1151.430464,2000,2,2700,1050,1350,1650,337,393686,650,1168.207715,2700,,,,,,,,8837,27560,Manual,1044.16,0.125611308,1,5,TRUE,fa83fcb1-74bc-4ef4-9092-28a7c869ea3e,1625700683,27560,NC,Morrisville,NC-04,NC-FAY,35.83,-78.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,7/6/21 22:24,2.13,NJ->NC,07029->28146,NJ-01->NC-03,07029->28146,NJ-NEW->NC-CHA,788.38,595.69,792,1340460.67,,1692.500846,7702.859863,2422,4346530.2,-900,1794.603716,8000,4641,7981147.48,1719.704262,9000,110,178525.5,575,1622.959091,5000,7840,12465169.11,1589.945039,9000,7029,NJ,Harrison,NJ-01,NJ-NEW,40.74,-74.15,25,26980,600,1079.2,1650,79,84847.5,575,1074.018987,1830,175,201261,575,1150.062857,2500,4,4250,650,1062.5,1650,406,448658.4,,1105.069951,2700,1.607427399,1.98,2021-07-02T12:00:00,-0.232119922,57,0.31,1.51,0.067329725,1.63,0.008219178,0.001712329,0.000912329,0.000136986,0,0,0,0,0,0,0,0,0,0,0,model_01-13-2021,1.945767002,0,150,"['-0.20', '0.1', '0.3', '0.5', '0.8']",0.54,0.06,0.4,0,chain,0,0,0,EDI,20,22250,900,1112.5,1650,64,70742.5,900,1105.351563,1830,151,173866,750,1151.430464,2000,3,3600,900,1200,1650,338,394436,650,1166.970414,2700,,,,,,,,7029,28146,Manual,1181.01,0.112696373,1,5,TRUE,8b962136-5d62-4a41-84eb-b6e01abd534d,1625700820,28146,NC,Salisbury,NC-03,NC-CHA,35.66,-80.48,-900,-900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,7/7/21 20:59,2.33,NJ->NC,07012->27713,NJ-01->NC-04,07012->27713,NJ-NEW->NC-FAY,690.63,495.65,216,298966,,1384.101852,4800,692,1037390.12,,1499.118671,8000,1572,2276155.27,1447.935922,8000,35,46150,600,1318.571429,4000,3774,4753296.21,1259.484952,8000,7012,NJ,Clifton,NJ-01,NJ-NEW,40.86,-74.15,19,21150,900,1113.157895,1650,61,67142.5,900,1100.696721,1830,150,172866,750,1152.44,2000,2,2700,1050,1350,1650,337,393686,650,1168.207715,2700,1.751169665,2.06,2021-07-07T12:00:00,0.494177797,58,0.4,3.49,0.434069252,1.77,0.008219178,0.001712329,0.000912329,0.000136986,0,0,0,0,0,0,0,0,0,0,0,model_01-13-2021,2.038075462,0,150,"['-0.20', '0.1', '0.3', '0.5', '0.8']",0.508333333,0.07,0.421666667,0,chain,0,1200,0,,19,21150,900,1113.157895,1650,61,67142.5,900,1100.696721,1830,150,172866,750,1152.44,2000,2,2700,1050,1350,1650,337,393686,650,1168.207715,2700,,,,,,,,7012,27713,Manual,1288.43,0.104280361,1,5,TRUE,484447f9-720a-443a-9113-2f07ca98c10c,1625700487,27713,NC,Durham,NC-04,NC-FAY,35.98,-78.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1200,1200,1200,1200,1,1200,1200,1200,1200,1,1200,1200,1200,1200,1,1200,1200,1200,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,7/1/21 18:34,1.98,NJ->NC,08691->27509,NJ-02->NC-04,08691->27509,NJ-ATL->NC-FAY,583.38,425.15,416,758014,,1822.149038,5500,1297,2334433.33,,1799.871496,6500,2542,4309556.7,1695.340952,8000,74,125804,475,1700.054054,5500,5117,7809917.29,1526.268769,8000,8691,NJ,Trenton,NJ-02,NJ-ATL,40.22,-74.76,62,92800,,1496.774194,2365,162,227983,,1407.302469,2500,268,358331.5,,1337.057836,2945,11,17298,1000,1572.545455,1850,503,632091.5,,1256.643141,2945,1.953321247,2.3,2021-06-29T12:00:00,-0.162036939,89,0.03,1.7,-0.029628358,2.02,0.008219178,0.001712329,0.000912329,0.000136986,0,0,0,0,0,0,0,0,0,0,0,model_01-13-2021,2.316023561,0,150,"['-0.20', '0.1', '0.3', '0.5', '0.8']",0.532,0.03,0.438,0,chain,0,0,0,TransplaceAPI,18,20780,900,1154.444444,1830,66,72342.5,900,1096.098485,1830,147,169316,750,1151.809524,2000,1,1000,1000,1000,1000,334,389886,650,1167.323353,2700,,,,,,,,8691,27509,Manual,1083.27,0.121627867,1,5,TRUE,93884236-f344-4f77-b124-8e76ccabfa6f,1625700493,27509,NC,Butner,NC-04,NC-FAY,36.13,-78.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,7/2/21 21:04,2.13,NJ->NC,07660->28026,NJ-01->NC-03,07660->28026,NJ-NEW->NC-CHA,833.59,593.13,849,1429628.95,,1683.897467,6900,2437,4382473.8,,1798.306853,8000,4628,7942525.92,1716.189697,9000,149,250154.2,,1678.887248,6900,7828,12418628.05,1586.436899,9000,7660,NJ,Ridgefield Park,NJ-01,NJ-NEW,40.85,-74.02,25,27760,600,1110.4,1830,81,86547.5,575,1068.487654,1830,173,198961,575,1150.063584,2500,3,2900,900,966.6666667,1050,404,446358.4,,1104.847525,2700,1.550484152,1.91,2021-07-02T12:00:00,-0.209633314,58,0.31,1.46,0.078765271,1.55,0.008219178,0.001712329,0.000912329,0.000136986,0,0,0,0,0,0,0,0,0,0,0,model_01-13-2021,1.876838046,0,150,"['-0.20', '0.1', '0.3', '0.5', '0.8']",0.425,0.14,0.425,0.01,chain,0,0,0,USX TruckLoad Shipper Rate,21,23680,900,1127.619048,1830,66,71792.5,900,1087.765152,1830,150,172216,750,1148.106667,2000,3,2900,900,966.6666667,1050,337,392786,650,1165.537092,2700,4,"[{'zip': '07660', 'state': 'NJ', 'centroid_distance': '0', 'city': 'Ridgefield Park', 'timestamp': '2021-02-08T06:11:00+00:00'}, {'zip': '28026', 'state': 'NC', 'centroid_distance': '0', 'city': 'Concord', 'timestamp': '2021-02-08T19:01:00+00:00'}]",N/A,N/A,dry,07660->28026,518.65,7660,28026,Manual,1152.04,0.115203834,1,5,TRUE,64d3cc77-c679-4161-8647-ce20cf819f13,1625700697,28026,NC,Concord,NC-03,NC-CHA,35.4,-80.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,6/30/21 14:22,2.13,NJ->NC,07094->28202,NJ-01->NC-03,07094->28202,NJ-NEW->NC-CHA,856.06,645.69,787,1326066.2,,1684.963405,6210,2388,4325719.84,-900,1811.440469,8000,4538,7783891.32,1715.269132,9000,131,224941.5,,1717.110687,5400,7767,12301773.48,1583.851356,9000,7094,NJ,Secaucus,NJ-01,NJ-NEW,40.78,-74.06,22,24860,600,1130,1830,83,88697.5,575,1068.644578,1830,172,198861,575,1156.168605,2500,5,5380,650,1076,1450,402,444248.4,,1105.095522,2700,1.524039982,1.89,2021-06-29T12:00:00,-0.180911886,56,0.01,1.38,0.070198115,1.52,0.008219178,0.001712329,0.000912329,0.000136986,0,0,0,0,0,0,0,0,0,0,0,model_01-13-2021,1.844827772,0,150,"['-0.20', '0.1', '0.3', '0.5', '0.8']",0.493333333,0.1,0.406666667,0,chain,0,0,0,USX TruckLoad Shipper Rate,18,20780,900,1154.444444,1830,67,73292.5,900,1093.91791,1830,149,172116,750,1155.14094,2000,2,1900,900,950,1000,335,390676,650,1166.197015,2700,4,"[{'zip': '07094', 'state': 'NJ', 'centroid_distance': '0', 'city': 'Secaucus', 'timestamp': '2021-02-08T06:11:00+00:00'}, {'zip': '28202', 'state': 'NC', 'centroid_distance': '0', 'city': 'Charlotte', 'timestamp': '2021-02-08T19:01:00+00:00'}]",N/A,N/A,dry,07094->28202,533.61,7094,28202,Manual,1144.5282,0.115872331,1,5,TRUE,75442c4c-1a05-44e3-9aac-41677059e512,1625700274,28202,NC,Charlotte,NC-03,NC-CHA,35.19,-80.83,-900,-900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,7/1/21 4:00,2.13,NJ->NC,07101->28054,NJ-01->NC-03,07101->28054,NJ-NEW->NC-CHA,862.13,648.57,820,1388374.4,,1693.139512,6900,2421,4385541.79,-900,1811.458815,8000,4571,7843713.27,1715.97315,9000,116,195686.2,,1686.95,6900,7773,12324330.43,1585.530738,9000,7101,NJ,Newark,NJ-01,NJ-NEW,40.72,-74.17,22,24860,600,1130,1830,83,88697.5,575,1068.644578,1830,172,198861,575,1156.168605,2500,3,3100,650,1033.333333,1450,401,443458.4,,1105.881297,2700,1.517091937,1.89,2021-06-30T12:00:00,0.059338393,57,0.01,1.84,0.295634469,1.57,0.008219178,0.001712329,0.000912329,0.000136986,0,0,0,0,0,0,0,0,0,0,0,model_01-13-2021,1.836417266,0,150,"['-0.20', '0.1', '0.3', '0.5', '0.8']",0.473333333,0.07,0.456666667,0,chain,0,0,6,USX TruckLoad Shipper Rate,18,20780,900,1154.444444,1830,67,73292.5,900,1093.91791,1830,149,172116,750,1155.14094,2000,1,1000,1000,1000,1000,334,389886,650,1167.323353,2700,1,"[{'zip': '07101', 'state': 'NJ', 'centroid_distance': '0', 'city': 'NEWARK', 'timestamp': '2021-03-14T08:30:00+00:00'}, {'zip': '28054', 'state': 'NC', 'centroid_distance': '0', 'city': 'GASTONIA', 'timestamp': '2021-03-14T12:00:00+00:00'}]",N/A,N/A,dry,07101->28054,611,7101,28054,Manual,1113.5034,0.118717528,1,5,TRUE,740427fc-b057-469c-9180-44f625d8a6c7,1625699910,28054,NC,Gastonia,NC-03,NC-CHA,35.25,-81.17,-900,-900,2021-01-08T10:37:29.000Z,,,,,,3,5699.858398,1766.619507,1899.952799,2166.619385,3,5699.858398,1766.619507,1899.952799,2166.619385,,,,,,3,439.920166,146.6400146,146.6400553,146.6401367,3,439.920166,146.6400146,146.6400553,146.6401367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,7/2/21 22:54,2.13,NJ->NC,07073->28273,NJ-01->NC-03,07073->28273,NJ-NEW->NC-CHA,871.81,646.42,849,1429628.95,,1683.897467,6900,2437,4382473.8,,1798.306853,8000,4628,7942525.92,1716.189697,9000,149,250154.2,,1678.887248,6900,7828,12418628.05,1586.436899,9000,7073,NJ,East Rutherford,NJ-01,NJ-NEW,40.81,-74.08,25,27760,600,1110.4,1830,81,86547.5,575,1068.487654,1830,173,198961,575,1150.063584,2500,3,2900,900,966.6666667,1050,404,446358.4,,1104.847525,2700,1.506177088,1.86,2021-07-02T12:00:00,-0.208808636,56,0.29,1.45,0.080169478,1.52,0.008219178,0.001712329,0.000912329,0.000136986,0,0,0,0,0,0,0,0,0,0,0,model_01-13-2021,1.823205003,0,150,"['-0.20', '0.1', '0.3', '0.5', '0.8']",0.493333333,0.09,0.416666667,0,chain,0,0,0,EDI,21,23680,900,1127.619048,1830,66,71792.5,900,1087.765152,1830,150,172216,750,1148.106667,2000,3,2900,900,966.6666667,1050,337,392786,650,1165.537092,2700,,,,,,,,7073,28273,Manual,1213.2458,0.110031514,1,5,TRUE,1d5cc060-5e1b-41f2-965d-96c58e53662f,1625700732,28273,NC,Charlotte,NC-03,NC-CHA,35.19,-80.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,6/30/21 13:49,2.13,NJ->NC,07001->28098,NJ-01->NC-03,07001->28098,NJ-NEW->NC-CHA,840.84,642.52,787,1326066.2,,1684.963405,6210,2388,4325719.84,-900,1811.440469,8000,4538,7783891.32,1715.269132,9000,131,224941.5,,1717.110687,5400,7767,12301773.48,1583.851356,9000,7001,NJ,Avenel,NJ-01,NJ-NEW,40.58,-74.27,22,24860,600,1130,1830,83,88697.5,575,1068.644578,1830,172,198861,575,1156.168605,2500,5,5380,650,1076,1450,402,444248.4,,1105.095522,2700,1.541824549,1.91,2021-06-29T12:00:00,-0.185652737,56,0.01,1.43,0.069845654,1.58,0.008219178,0.001712329,0.000912329,0.000136986,0,0,0,0,0,0,0,0,0,0,0,model_01-13-2021,1.866355726,0,150,"['-0.20', '0.1', '0.3', '0.5', '0.8']",0.535,0.04,0.425,0,chain,0,0,0,EDI,18,20780,900,1154.444444,1830,67,73292.5,900,1093.91791,1830,149,172116,750,1155.14094,2000,2,1900,900,950,1000,335,390676,650,1166.197015,2700,,,,,,,,7001,28098,Manual,1211.0939,0.110205475,1,5,TRUE,b1228e0c-26a5-47ca-96bc-08904507fdeb,1625700736,28098,NC,Lowell,NC-03,NC-CHA,35.26,-81.1,-900,-900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,7/2/21 13:03,2.13,NJ->NC,07001->28144,NJ-01->NC-03,07001->28144,NJ-NEW->NC-CHA,548,552.5,765,1298617.95,,1697.539804,6900,2353,4251075.8,,1806.662048,8000,4544,7811127.92,1718.998222,9000,65,119143.2,,1832.972307,6900,7744,12287230.05,1586.677434,9000,7001,NJ,AVENEL,NJ-01,NJ-NEW,40.58,-74.27,22,24860,600,1130,1830,78,83647.5,575,1072.403846,1830,170,196061,575,1153.3,2500,,,,,,401,443458.4,,1105.881297,2700,2.034085871,2.5,2021-07-02T12:00:00,-0.209895301,65,0.4,1.95,0.079609737,2.12,0.008219178,0.001712329,0.000912329,0.000136986,0,0,0,0,0,0,0,0,0,0,0,model_01-13-2021,2.462230749,1,150,"['-0.20', '0.1', '0.3', '0.5', '0.8']",0.44,0.07,0.49,0,chain,0,800,0,EDI,18,20780,900,1154.444444,1830,63,68892.5,900,1093.531746,1830,147,169316,750,1151.809524,2000,,,,,,334,389886,650,1167.323353,2700,2,"[{'zip': '07001', 'state': 'NJ', 'centroid_distance': '0', 'city': 'AVENEL', 'timestamp': '2021-06-26T06:11:00+00:00'}, {'zip': '28144', 'state': 'NC', 'centroid_distance': '0', 'city': 'SALISBURY', 'timestamp': '2021-06-28T06:11:00+00:00'}]",N/A,N/A,dry,07001->28144,541,7001,28144,Manual,1116.99,0.118390832,1,5,TRUE,bce90bb2-6d15-4966-8559-b623e644db43,1625700717,28144,NC,SALISBURY,NC-03,NC-CHA,35.66,-80.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
